32681,180,4.5396,20.6542,-79.12,-79.12
32681,180,4.5396,20.6542,-79.12,-79.12
32681,180,4.5396,20.5233,-79.12,-79.12
32681,180,4.5396,20.5233,-79.12,-79.12
32691,180,2.3126,20.5233,-79.12,-79.12
32692,180,2.3126,20.5233,-79.12,-79.12
32693,180,2.3126,20.8347,-79.12,-79.12
32693,180,2.3126,20.8347,-79.12,-79.12
32702,180,-5.9101,20.8347,-79.12,-79.12
32702,180,-5.9101,20.8347,-79.12,-77.68
32705,180,-5.9101,20.3023,-79.12,-79.12
32705,180,-5.9101,20.3023,-77.68,-77.68
32713,180,-2.0557,20.3023,-79.12,-79.12
32713,180,-2.0557,20.3023,-79.12,-79.12
32716,180,-2.0557,19.1834,-79.12,-79.12
32717,180,-2.0557,19.1834,-79.12,-79.12
32724,180,-2.0557,19.1834,-79.12,-79.12
32724,180,-2.0557,19.1834,-79.12,-79.12
32728,180,-2.0557,20.0947,-79.12,-79.12
32728,180,-2.0557,20.0947,-79.12,-79.12
32735,180,2.9979,20.0947,-79.12,-79.12
32735,180,2.9979,20.0947,-79.12,-79.12
32740,180,2.9979,19.1834,-79.12,-79.12
32740,180,2.9979,19.1834,-79.12,-79.12
32746,180,2.0557,19.1834,-79.12,-79.12
32746,180,2.0557,19.1834,-79.12,-79.12
32752,180,2.0557,18.7954,-79.12,-79.12
32752,180,2.0557,18.7954,-79.12,-79.12
32757,180,4.7966,18.7954,-79.12,-79.12
32757,180,4.7966,18.7954,-79.12,-79.12
32764,180,4.7966,19.7067,-79.12,-79.12
32764,180,4.7966,19.7067,-79.12,-79.12
32768,180,3.3405,19.7067,-79.12,-79.12
32768,180,3.3405,19.7067,-79.12,-79.12
32776,180,3.3405,19.2917,-79.12,-79.12
32776,180,3.3405,19.2917,-79.12,-79.12
32779,180,-8.4797,19.2917,-79.12,-79.12
32779,180,-8.4797,19.2917,-79.12,-79.12
32787,180,-8.4797,19.8917,-79.12,-79.12
32788,180,-8.4797,19.8917,-79.12,-79.12
32790,180,2.7409,19.8917,-79.12,-79.12
32790,180,2.7409,19.8917,-79.12,-79.12
32799,180,2.7409,19.4090,-79.12,-79.12
32799,180,2.7409,19.4090,-79.12,-79.12
32801,180,0.7709,19.4090,-79.12,-79.12
32801,180,0.7709,19.4090,-79.12,-79.12
32811,180,0.7709,20.1579,-79.12,-79.12
32811,180,0.7709,20.1579,-79.12,-79.12
32812,180,10.1927,20.1579,-79.12,-79.12
32812,180,10.1927,20.1579,-79.12,-79.12
32823,180,10.1927,20.4647,-79.12,-79.12
32823,180,10.1927,20.4647,-79.12,-79.12
32823,180,2.0557,20.4647,-79.12,-79.12
32823,180,2.0557,20.4647,-79.12,-79.12
32834,180,5.1392,20.4647,-79.12,-79.12
32834,180,5.1392,20.4647,-79.12,-77.68
32835,180,5.1392,19.7113,-79.12,-79.12
32835,180,5.1392,19.7113,-79.12,-79.12
32845,180,7.8801,19.7113,-79.12,-79.12
32845,180,7.8801,19.7113,-79.12,-79.12
32847,180,7.8801,20.2933,-79.12,-79.12
32847,180,7.8801,20.2933,-79.12,-79.12
32856,180,-1.8844,20.2933,-79.12,-79.12
32856,180,-1.8844,20.2933,-79.12,-79.12
