98442,180,-464.3255,129.7451,-4.32,-4.32
98444,180,-470.5782,129.7451,-4.32,-4.32
98454,180,-470.5782,130.0564,-4.32,-4.32
98456,180,-459.0150,130.0564,-4.32,-4.32
98466,180,-459.0150,129.8940,-4.32,-5.75
98467,180,-451.9914,129.8940,-4.32,-4.32
98477,180,-451.9914,129.9301,-4.32,-4.32
98478,180,-460.9850,129.9301,-4.32,-4.32
98489,180,-448.4796,129.9301,-4.32,-4.32
98489,180,-448.4796,129.5692,-5.75,-4.32
98500,180,-460.2141,129.5692,-4.32,-4.32
98501,180,-460.2141,129.3391,-4.32,-4.32
98511,180,-447.8801,129.3391,-4.32,-4.32
98513,180,-447.8801,129.3752,-4.32,-5.75
98522,180,264.4968,129.3752,-4.32,-5.75
98525,180,264.4968,129.8128,-4.32,-4.32
98533,180,259.2719,129.8128,-5.75,-2.88
98537,180,259.2719,129.6143,-4.32,-5.75
98545,180,-459.3576,129.6143,-4.32,-5.75
98549,180,-459.3576,129.5015,-4.32,-4.32
98556,180,-451.9914,129.5015,-4.32,-4.32
98561,180,-451.9914,130.1872,-4.32,-2.88
98567,180,275.4604,130.1872,-4.32,-4.32
98573,180,275.4604,131.6084,-4.32,-2.88
98578,180,-449.5075,131.6084,-2.88,-5.75
98584,180,-449.5075,131.7753,-4.32,-4.32
98589,180,-458.8437,131.7753,-4.32,-4.32
98596,180,-458.8437,131.9513,-4.32,-4.32
98600,180,254.4754,131.9513,-2.88,-4.32
98608,180,254.4754,132.5784,-4.32,-4.32
98611,180,259.2719,132.5784,-4.32,-4.32
98620,180,259.2719,132.9438,-4.32,-4.32
98623,180,274.3469,132.9438,-4.32,-4.32
98632,180,274.3469,133.2596,-4.32,-4.32
98634,180,274.5182,133.2596,-4.32,-4.32
98644,180,274.5182,133.1784,-4.32,-4.32
98645,180,264.0685,133.1784,-4.32,-4.32
98656,180,264.0685,134.1890,-4.32,-2.88
98656,180,-448.9079,134.1890,-2.88,-4.32
98667,180,-458.8437,134.1890,-4.32,-5.75
98668,180,-458.8437,135.6283,-4.32,-4.32
98678,180,262.6124,135.6283,-4.32,-4.32
98679,180,262.6124,136.5170,-4.32,-4.32
98689,180,-452.6767,136.5170,-4.32,-4.32
98691,180,-452.6767,137.5096,-4.32,-4.32
98701,180,264.7538,137.5096,-4.32,-4.32
98703,180,264.7538,139.9639,-4.32,-4.32
98712,180,254.1328,139.9639,-4.32,-4.32
98715,180,254.1328,141.0738,-4.32,-4.32
98723,180,-468.4368,141.0738,-4.32,-4.32
98727,180,-468.4368,141.1866,-4.32,-4.32
98734,180,-447.9657,141.1866,-4.32,-4.32
98739,180,-447.9657,140.4963,-4.32,-4.32
98745,180,-447.8801,140.4963,-4.32,-4.32
98751,180,-447.8801,139.6707,-4.32,-4.32
98756,180,263.3833,139.6707,-4.32,-4.32
98763,180,263.3833,138.6014,-4.32,-4.32
98767,180,-452.0771,138.6014,-2.88,-4.32
98775,180,-452.0771,137.4194,-4.32,-4.32
98779,180,-459.3576,137.4194,-4.32,-4.32
98786,180,-459.3576,136.2869,-4.32,-5.75
98790,180,-450.6210,136.2869,-4.32,-4.32
98798,180,-450.6210,134.8162,-4.32,-4.32
98801,180,-464.4111,134.8162,-4.32,-4.32
98810,180,-464.4111,132.7769,-4.32,-4.32
98812,180,-447.9657,132.7769,-4.32,-4.32
98822,180,-447.9657,131.2430,-4.32,-4.32
98823,180,-467.0664,131.2430,-4.32,-4.32
98834,180,-467.0664,129.6052,-4.32,-4.32
98834,180,-447.8801,129.6052,-4.32,-2.88
98845,180,-449.1649,129.6052,-4.32,-4.32
98846,180,-449.1649,127.7555,-5.75,-4.32
98857,180,275.0321,127.7555,-4.32,-4.32
98858,180,275.0321,126.6231,-4.32,-4.32
98868,180,275.7173,126.6231,-4.32,-4.32
98870,180,275.7173,125.8651,-4.32,-4.32
98879,180,-448.6510,125.8651,-4.32,-4.32
98882,180,-448.6510,125.2921,-4.32,-4.32
98890,180,-458.8437,125.2921,-4.32,-4.32
98893,180,-458.8437,125.2019,-4.32,-5.75
98901,180,-447.8801,125.2019,-4.32,-4.32
98905,180,-447.8801,125.3057,-5.75,-4.32
98912,180,-449.2505,125.3057,-4.32,-4.32
98917,180,-449.2505,124.9538,-4.32,-4.32
